X,Y,Z
594231.92,172482.79,189.13
508329.33,92085.18,252.69
556429.8,103184.28,251.69
595932.64,188882.71,279.17
508028.92,77385.11,285.99
396227.68,85587.21,74.69
395128.28,110787.87,496.2
602731.36,155082.6,166.45
397727.4,72987.06,222.47
395628.45,124888.23,1298.82
465729.94,138886.82,1624.82
483728.8,83785.67,339.68
543229.52,94184.53,327.72
576032.4,181483.38,278.01
515730.02,114085.18,267.62
483029.16,99185.92,384.66
516430.37,128985.34,376.74
574731.96,168783.46,292.56
543929.2,78584.57,278.97
414228.61,121387.71,1803.79
436629.78,142587.69,1454.09
472628.21,54085.79,953.13
568431.33,149883.8,301.63
405127.91,89887.14,723.61
415728.32,104987.34,698.45
404227.63,76186.99,241.17
567530.96,136083.95,220.07
472728.35,68785.8,536.4
436027.88,49086.19,483.52
412228.26,101587.36,889.64
414628.18,96387.16,945.03
404228.58,126788.05,1668.12
406227.61,71886.86,254.76
473930.06,136486.59,1207.04
412928.51,116987.6,636.34
415527.94,82386.84,90.65
436128.06,63486.25,573.04
589431.32,149983.06,281.06
405128.45,110887.54,473.21
406927.91,88387.1,829.32
482429.41,107386.0,408.81
523728.94,71584.89,617.06
543730.6,128584.66,439.24
517629.1,78984.93,250.29
483629.85,122586.2,1233.71
522229.38,87784.87,235.58
517329.4,91484.95,383.84
542730.21,114984.66,230.18
395427.4,74487.14,173.64
464828.42,68985.92,755.11
464128.23,54285.9,993.25
395027.87,90987.4,95.14
507830.3,129085.52,321.69
584531.88,168983.13,194.13
559230.24,118584.09,317.2
583532.43,182883.12,303.89
507729.92,112885.38,720.76
513028.83,73985.03,176.32
555829.76,100084.31,160.7
591732.55,187482.86,319.85
511829.28,88885.07,304.93
591631.88,172082.86,190.06
555929.25,83084.21,151.6
399728.54,128488.19,1366.66
469429.89,134486.7,1695.06
597631.45,157982.71,171.47
400128.4,113587.82,367.36
598330.98,143882.74,206.49
578431.74,164583.37,244.32
525729.22,79184.87,168.54
498129.58,104485.64,720.23
479129.03,96186.0,631.1
526529.58,94384.8,296.6
580332.27,179083.19,234.96
498130.03,120785.67,428.68
477528.64,80085.76,438.95
572530.97,137783.79,209.17
432827.68,43286.2,552.59
410828.4,107987.46,670.56
573531.38,153783.47,257.94
409928.49,122187.82,1354.09
432527.9,56186.25,518.88
453129.93,143187.11,1330.15
526528.33,40484.98,237.91
528631.52,154885.25,531.07
498630.43,141886.04,672.48
564130.81,131284.08,297.93
525228.52,57285.02,182.82
528530.88,140085.06,607.79
497530.97,155686.27,393.22
564031.31,147684.01,280.35
411228.72,131388.0,1174.06
430227.97,67786.41,621.66
432228.2,76686.54,615.29
433828.57,92286.85,633.77
411729.18,148088.26,1498.93
432127.86,53486.25,577.67
514231.5,159385.64,630.66
484527.76,38785.46,238.94
552230.81,135084.46,272.69
513630.82,143985.66,607.11
553431.46,149584.44,258.81
467129.01,100186.31,283.67
401627.31,45486.65,0.17
493731.25,162786.49,956.33
546431.86,166984.65,344.04
466528.72,84486.17,615.18
422827.5,40086.28,696.86
547831.74,163184.55,297.49
463529.16,105686.48,286.83
624430.9,150882.09,152.5
397428.63,144688.54,1626.46
462929.57,120586.67,353.22
508728.26,44785.21,606.81
509328.41,59985.21,613.34
411928.86,136688.04,1995.73
435928.24,71986.42,519.14
438729.31,125887.33,886.74
472528.92,95586.11,532.13
474429.09,101486.19,593.19
406827.43,49286.62,106.59
435728.44,85586.72,518.41
437328.98,110187.04,563.12
412329.27,152788.39,1749.74
472528.65,81285.93,460.28
473729.58,116786.39,451.08
482130.02,132086.3,1002.34
480528.35,67285.68,487.4
524128.42,47384.97,156.91
518531.52,156485.51,553.45
516728.32,41485.06,185.96
482830.43,147186.57,1050.93
481528.0,52485.7,602.09
519630.78,139585.42,826.64
523728.63,63684.94,572.77
516128.45,56085.12,187.65
479530.55,151286.69,1519.93
523830.95,143185.24,1226.16
517928.58,60985.07,337.66
479930.03,133786.37,765.93
519428.37,45185.08,206.51
523231.71,159585.38,835.52
438928.55,89986.79,549.81
413927.57,53286.49,380.73
406228.89,144688.27,1188.98
470929.64,120886.52,417.85
413527.73,68886.66,344.2
437628.3,73886.43,573.38
471429.18,104886.28,266.32
557231.52,152984.24,284.18
506628.32,56285.35,970.97
510730.63,139585.67,613.67
556430.98,138984.32,240.1
488927.8,36585.41,241.25
507328.23,41785.21,483.29
509831.2,154785.81,969.57
463729.47,117486.59,337.77
462628.64,80086.15,735.93
550131.79,163884.49,313.8
590532.7,191082.91,344.19
463929.05,101786.42,289.07
462528.9,96086.37,288.31
401628.7,140088.32,1938.19
467529.69,123986.65,497.54
566932.34,175483.75,221.97
620731.0,153282.16,150.33
467029.21,106786.42,377.37
398827.22,42186.65,252.2
401629.07,156888.76,611.4
418227.42,36886.34,491.5
565431.85,162083.87,316.3
497231.44,166186.38,405.58
515328.54,61685.08,684.67
553731.39,147284.46,258.34
515428.33,46985.11,167.53
555830.71,132784.33,266.74
434429.03,113387.16,989.56
454428.72,88386.44,534.62
431929.51,137887.74,510.09
434229.22,127987.46,1242.16
454428.4,72386.07,1009.68
528028.51,58584.96,221.04
561931.4,149984.09,333.38
561330.85,135384.12,275.29
493927.93,40385.43,513.1
587632.76,192283.02,292.76
524531.97,167685.37,771.17
417327.5,45686.39,477.25
442928.88,99586.79,735.38
441628.49,84986.67,503.38
417327.68,59286.49,515.34
513128.27,40485.06,232.9
536830.82,136484.88,310.35
536731.44,149784.97,1208.46
484330.32,143586.5,1402.49
457428.53,78086.22,685.27
512631.63,166185.86,996.44
390928.43,131488.43,955.55
429527.61,40986.21,580.06
450129.13,107086.78,464.13
458028.89,94086.44,288.01
554232.19,173184.39,322.41
450329.51,124187.04,401.41
426329.5,141287.9,982.09
429927.83,57286.29,475.1
506230.55,138685.76,436.94
527928.31,36884.96,163.06
493828.05,46585.49,564.92
565931.7,159083.85,229.59
383927.75,96087.61,135.22
505431.04,152885.97,446.83
566631.17,144483.93,271.8
494228.34,62185.55,525.42
521230.54,133785.32,336.28
519928.32,36985.0,295.7
500228.45,65085.42,663.0
541330.86,136884.84,295.55
521531.19,149185.3,1083.3
540831.45,153684.85,534.13
500528.19,51385.53,942.22
615231.14,154982.29,156.14
455128.42,72586.06,936.43
474929.86,129486.48,1351.57
388628.47,137688.57,1911.59
412427.3,31786.39,352.87
455128.69,86086.41,807.76
475029.51,113086.36,319.94
490227.95,45285.5,565.66
490228.25,59285.75,482.03
447029.05,103786.81,375.26
515931.84,168785.82,465.99
575130.77,127783.86,298.31
522431.73,160585.41,546.69
396227.14,38786.67,25.81
447129.32,119487.01,395.59
423129.39,142787.9,966.67
444329.17,115586.98,539.25
445828.48,80886.46,542.12
421927.73,61886.43,442.27
422427.58,47686.33,489.39
444728.99,102186.81,474.12
446628.84,95786.68,358.57
542531.86,167484.79,304.06
378128.03,123488.36,421.55
492528.24,58285.73,573.36
488430.25,141386.35,1339.48
531331.43,152385.18,1217.27
490927.91,42185.46,359.32
488930.93,156986.56,477.91
531630.79,136684.93,415.09
508928.21,37385.09,523.09
558932.23,172484.15,314.2
408829.04,146488.27,1828.44
476428.89,91685.98,428.05
477028.59,76785.75,432.81
507631.5,166986.03,1126.89
407227.32,40286.51,274.58
408928.72,133188.03,1690.54
548431.29,145484.62,303.02
501730.84,149986.06,676.03
548731.66,159684.51,381.99
523528.33,39585.01,256.27
499830.18,136385.77,536.95
506128.28,54285.39,877.14
383928.27,120088.3,431.44
494430.47,144386.22,943.67
506328.64,69385.19,198.33
494831.11,158886.39,629.43
383327.83,104687.81,317.68
458129.29,112686.68,339.01
451628.64,85186.47,306.8
426927.77,60686.34,785.92
458829.76,128186.83,725.21
513331.54,161685.73,449.77
391728.47,135288.5,673.65
425527.59,45186.28,560.26
452428.96,97886.61,300.27
533831.16,145884.97,1232.17
484028.27,62585.66,494.69
535030.66,132384.89,304.79
485627.86,46485.59,566.74
562832.34,174783.96,228.69
442129.34,124187.24,620.99
419427.68,57886.46,472.92
416929.13,141788.04,1092.55
402327.18,35186.54,278.56
420927.51,42986.32,908.02
441929.0,109086.92,843.61
