X,Y,Z
544729.52,94484.49,395.54
495229.73,109585.71,921.57
598632.2,178982.51,302.91
494229.0,86185.44,437.36
580631.56,160483.33,249.89
441129.67,136487.44,675.55
418628.88,130487.86,1298.71
581531.1,144583.4,313.14
420928.68,115487.48,1447.76
535629.69,100484.67,568.96
605731.54,161082.46,166.48
486428.55,73485.47,574.35
571632.05,169483.58,301.6
535629.41,85484.68,156.5
605432.01,176982.3,246.37
486229.06,91385.69,518.74
411427.92,85486.97,363.31
429929.01,115687.3,1219.16
452728.24,61486.01,1157.39
605531.53,160182.48,165.65
452728.09,46485.89,1478.42
409628.12,97487.22,1171.1
431828.73,103487.01,739.21
526130.06,114985.0,649.79
582632.23,178483.09,275.95
479329.75,121486.3,707.93
526630.47,130485.17,517.09
581431.63,162183.29,286.18
478729.21,103586.09,638.61
400628.03,94487.33,667.07
398427.56,79187.18,399.31
466329.81,130686.74,1974.41
470328.36,64885.88,1019.59
513729.22,85685.0,489.3
510929.95,112485.28,662.99
554830.29,121584.24,393.57
515428.79,71985.0,251.19
511030.29,127485.45,438.65
595332.03,175282.68,286.41
508229.4,94485.19,411.51
556929.8,102384.27,507.03
595132.7,190482.74,325.81
508628.92,77185.1,402.49
396227.8,88387.31,221.87
396128.31,110887.84,700.76
602131.34,154582.62,185.56
398427.39,71387.0,275.89
396128.46,127488.27,2077.24
465829.93,137886.8,2053.82
481728.81,85485.75,503.33
543929.52,94484.51,417.53
574032.48,182983.46,400.61
515830.04,115485.19,652.57
483129.14,98385.91,553.75
516730.37,128785.34,565.23
573932.01,169483.48,331.42
542929.16,76584.59,655.43
414928.62,121387.7,1918.62
436629.81,144187.73,2205.72
472628.19,53085.76,1052.66
567231.38,150983.84,375.86
405127.93,90887.14,1082.31
415328.3,103587.33,1041.5
403027.6,76387.02,280.94
568330.95,135583.94,347.63
472728.34,67485.81,766.04
435127.87,49486.2,600.09
413628.25,101387.34,1166.51
414128.13,94487.08,1297.87
404128.55,125288.01,2071.66
405927.59,71286.85,295.95
472630.05,137286.64,2036.2
414028.53,115587.54,1101.93
415827.91,79486.77,353.69
435128.0,61486.25,715.37
589631.33,150383.04,319.17
405128.44,109787.51,902.98
406727.91,88487.1,951.67
483629.51,109385.98,820.34
524428.9,70484.86,932.23
544630.56,127584.61,635.42
515729.08,79484.96,399.33
483929.87,123586.2,1352.42
523629.39,87784.86,346.21
517629.41,91584.95,436.83
542630.1,112584.59,625.0
393927.41,76487.22,287.38
464028.39,67485.92,995.83
464228.23,52485.89,1160.05
395527.79,88587.33,222.8
508430.35,130485.52,555.41
582931.9,169483.17,196.68
559730.35,121484.05,512.33
583932.49,184383.12,361.14
508429.99,115185.37,980.63
512828.9,76385.02,251.02
553729.71,99484.34,448.41
590832.41,184482.87,387.44
511629.27,88585.07,392.89
591131.9,172482.88,195.27
555829.32,85384.22,310.94
400428.56,129088.18,1980.95
470229.92,135286.69,2376.76
596431.51,160082.74,173.65
596431.51,160182.74,173.65
398628.39,115087.93,888.12
596831.09,145382.79,240.34
578631.79,165783.35,310.1
526029.15,76584.9,230.08
498329.57,103985.62,863.05
479429.01,94985.97,722.83
524929.55,93784.82,495.71
580632.32,180183.19,319.1
497429.98,118685.69,936.87
479128.66,79585.7,590.46
572030.96,136683.82,281.32
433527.7,43486.19,676.02
411028.44,109287.47,790.91
573831.4,154483.48,300.69
410028.51,122787.83,1868.62
432127.89,56486.26,531.99
453929.99,145187.11,2120.22
526328.35,42984.96,470.81
526931.53,154485.25,749.52
497430.4,141486.07,909.1
564230.8,130684.08,442.52
525028.53,58485.01,243.85
528830.93,141685.06,952.54
497931.06,157486.29,670.3
562831.33,148184.06,371.38
410128.75,133388.02,2063.3
432128.06,68186.39,705.02
434128.28,78786.58,928.0
432128.58,94286.89,814.47
409729.04,145488.24,2484.2
431427.84,53786.26,654.03
515431.49,157985.57,815.89
486127.79,38285.44,850.17
552930.75,134084.44,343.2
514130.85,144585.65,760.33
551431.49,151484.48,268.96
466828.91,97486.28,438.28
402927.3,43586.6,87.3
493331.23,162386.5,1054.33
545931.97,169484.72,414.12
465928.69,82886.14,794.19
421527.46,37486.28,903.12
546931.73,163084.58,453.4
461429.15,105386.52,306.23
625330.9,151282.06,157.21
396628.62,145288.56,2655.68
463629.62,121486.67,373.72
508628.25,43985.2,657.98
509228.39,58485.23,737.2
412328.92,138688.06,2501.59
436528.27,73386.44,610.26
436729.28,127487.39,1299.8
472228.95,96586.13,604.55
474729.07,100486.16,676.71
407427.4,47186.6,245.45
436128.49,88286.77,670.48
438929.02,111987.02,897.01
412529.29,153488.41,1908.16
471528.65,81385.96,639.66
474429.6,117486.37,642.06
481730.0,131486.3,1140.59
481628.35,66985.65,561.72
522128.4,46485.02,177.84
518031.42,154485.55,894.8
517328.33,43285.08,250.67
481630.46,148286.61,1407.58
479427.97,50185.7,1270.2
517930.75,139685.46,1084.45
522128.66,64484.96,732.56
517328.52,58485.09,266.73
481630.6,151486.64,2041.72
522531.01,145485.25,1457.02
519928.61,61485.05,422.58
481030.04,133486.34,1035.76
518528.34,43485.07,251.02
523331.69,158885.36,911.9
436728.5,88486.77,651.2
413927.59,55486.5,535.97
405428.84,143488.27,2514.72
472629.63,119586.43,735.13
411927.71,68686.69,366.18
438928.33,75186.42,695.66
472629.14,103586.25,439.6
558031.56,154084.19,334.27
506828.32,56285.34,1013.48
510830.68,140885.69,792.8
555931.01,139484.35,241.64
490127.8,35185.38,497.36
507628.24,43485.22,858.5
510231.2,154485.79,1153.22
464729.43,115486.56,400.2
462728.68,81986.19,1026.44
550731.84,165184.49,368.13
589832.75,192282.94,375.99
463829.01,100486.4,424.35
461728.94,97486.41,289.78
400928.68,139488.33,2004.01
465929.7,124386.68,632.23
566332.44,178483.76,239.96
618931.06,154382.19,160.59
466929.21,106786.42,380.01
400627.23,40986.62,323.0
401329.01,154488.68,1505.9
418627.43,37486.34,528.4
565731.83,161783.86,336.86
495131.31,163586.44,754.82
514028.51,61485.09,826.13
553631.43,148484.45,260.44
514628.34,49385.12,207.6
554730.59,130684.38,461.99
433629.07,115487.21,1369.5
454628.68,85586.41,837.82
430529.58,139487.8,699.56
432329.16,127487.52,1337.36
453928.4,72486.08,1102.2
527628.56,61484.92,424.18
561331.44,150684.1,449.63
561130.8,133484.14,418.77
495127.92,38185.37,702.98
587732.69,190683.01,398.15
524831.98,167885.36,791.4
418627.51,45786.37,804.73
442328.87,99686.79,777.82
441328.46,83386.62,589.97
416527.67,60386.52,584.95
513128.27,37485.04,510.68
537630.82,136484.86,369.95
537131.44,150584.96,1342.96
485630.28,142586.45,1625.79
457628.55,78986.24,850.42
512731.64,166285.86,1014.66
391628.43,131688.44,1477.87
427627.57,40486.22,828.03
451229.16,107486.76,795.42
458828.83,91486.4,548.82
555532.17,172584.32,349.06
450729.53,124487.03,410.82
426729.54,142487.9,1185.14
429827.83,57786.29,595.32
504130.4,136485.72,528.59
526928.31,36784.97,299.93
492928.05,47885.53,674.27
567131.71,159883.8,285.28
384127.75,96287.6,172.34
504631.08,154486.02,682.68
566231.2,145483.94,324.5
495128.36,62785.52,645.17
520130.62,135885.36,896.14
519928.32,36785.0,320.47
499628.53,67485.35,822.17
541430.94,139484.88,365.77
520331.25,150485.39,1533.06
542431.45,151984.73,1174.12
500528.19,51285.52,945.17
616231.16,156782.23,279.06
455428.43,73086.07,1020.2
474929.85,129086.48,1357.35
388728.48,137388.56,2199.28
414127.34,33286.39,475.77
455228.68,85486.4,947.49
476629.57,115486.32,498.77
488427.89,44285.5,655.06
489028.3,61485.7,548.04
447429.08,106486.85,941.13
517631.83,166885.7,916.28
575530.81,129183.84,466.83
523931.74,160485.37,711.15
398227.15,38686.65,283.24
445729.3,119387.04,688.08
422629.4,144387.92,1443.76
443729.19,116487.0,728.45
447928.53,82086.46,775.79
422727.76,63986.43,657.53
420927.56,47486.35,690.89
445629.02,103486.82,708.3
447928.9,97086.68,425.56
542831.82,166484.77,450.19
380428.13,121788.33,714.46
492928.2,56185.76,609.51
488430.27,141986.36,1658.24
531631.43,152385.17,1221.15
492227.96,43485.46,667.19
490430.85,154686.45,875.43
531230.82,137484.94,621.71
509628.23,37385.08,688.46
558932.18,171084.13,400.84
409429.03,145488.24,2469.97
477028.96,94486.01,530.75
475128.57,76485.8,767.07
506431.48,167186.06,1374.29
406427.3,39586.51,357.12
407428.7,133488.05,2194.63
546931.28,145484.66,440.58
499830.75,149286.12,1409.16
548631.67,159984.51,415.94
523428.33,40085.01,363.74
500130.19,136485.77,586.41
504328.22,52785.47,1023.19
382628.25,121388.32,1243.13
493230.44,143686.24,1258.8
505928.58,67685.22,304.81
492931.15,160486.49,891.85
384927.87,106187.83,549.67
457429.31,114186.72,506.5
450128.61,84486.49,760.37
426827.77,61386.35,1017.47
458029.8,130486.84,1169.35
515431.57,160485.63,609.86
393928.48,135788.49,1755.92
425527.57,43586.28,668.83
452329.0,99286.64,533.27
534331.16,145484.95,1267.15
486128.34,64485.64,793.29
533430.6,131384.95,732.29
483927.83,46585.62,606.42
562632.3,173583.98,354.91
441429.28,122087.2,942.28
420927.66,55486.43,607.61
417929.08,139588.06,1986.01
402627.2,36186.54,400.83
420327.51,43286.33,969.17
441929.0,108586.92,941.72
